subject,split,trial_id,task,sequence_length,movement_mean,movement_std,movement_max,movement_min,movement_median,movement_cv,movement_kurtosis,scanpath_length,gaze_dispersion,center_distance_mean,center_distance_std,center_distance_max,gaze_velocity_mean,gaze_velocity_std,gaze_velocity_max,fixation_mean_duration,fixation_max_duration,fixation_count,hull_area
sub-084,train,35,listening,5,1.0617429669342195,1.0776343115491567,0.68221996076932,-0.023144414263988014,0.23084626424552457,-1.3910295216051558,-0.7936841325847838,0.4211960410882202,1.7865432600930045,0.8104488921086664,2.6376725425870338,1.0505788892639314,-0.0023135447360867045,-0.16823522172339087,-0.3061774293373486,53.4938357125735,4.976974235762525,-1.4566226113285452,1.187982554975524
sub-084,train,36,listening,9,0.5650101275564532,1.035527632653091,1.3371405721757288,-0.02314439249759757,-0.0009899345080686542,-0.9429263997674837,-0.7254439959594781,0.31160013061682973,-0.14405200010595104,0.1863275997560203,-0.3069439836020487,0.7750264060542775,0.10925581142394598,0.09005922621938213,-0.01824727823862549,3.6397581058121165,1.7234654511406915,-1.2297333790386336,0.5331488379357034
sub-084,train,37,listening,13,0.7515976995035242,2.774902886676796,1.6369088816647688,-0.02314441412230433,-0.0743582771284086,-0.11094471946475865,-0.7966728475858875,0.5071204154497598,2.142892474654929,0.06886996275062998,3.200193896612892,0.8453184059232394,-0.197732539330878,-0.41840674659048305,-0.5824397787989994,13.926544658401516,5.352379095526583,-1.3709603501578642,1.6582205915687207
sub-084,train,38,listening,5,0.013084266780049956,0.23927591685088473,0.25026054814287435,-0.020180224938452996,-0.07017479733000963,-0.3832050846173508,-0.6955182173883053,-0.18136141527089894,0.7529976815338354,-0.768392067435362,1.1930077204694762,0.592315351108719,0.1146784687634001,0.3357768067140648,0.2356935335891483,-0.13609999471226145,-0.15355884767959688,-0.8986603155951911,0.9057791759968149
sub-084,train,39,memory,13,0.03600882744316327,0.40333629199530013,0.7119478469608505,-0.022013398893884133,-0.07625397720034817,-0.20970670451979959,-0.6777305024568558,0.5499544978471992,-0.043272311315491856,-0.25245569634169557,-0.2144167170479234,1.3846202074688838,0.03956367438408236,0.21940603008890516,0.27645969577573976,-0.16785486578172903,0.5972508718485185,-0.06518966636694433,1.153570156645584
sub-084,train,40,memory,5,-0.15530402174881056,0.004603393794768476,0.010281083554474352,-0.02314441503991528,-0.08893707987015273,0.4629244709356927,-0.6034044268182959,-0.2457250935013894,-0.7433646969909963,-0.4485675303342972,-0.8128509751241322,0.3070558091508684,0.11243848696736469,0.31093589096415153,0.1310807387686365,-0.4259828177354573,-0.27869380093428275,-0.46803381349393025,0.5523100521370767
sub-084,train,41,memory,13,0.017906132744085326,0.4365363196448168,0.9984141530519528,-0.023144400553926206,-0.0773429280743903,-0.046223721128079154,-0.6546881973847016,0.49703317371122935,0.9218702435973504,-0.03497961196989393,0.5688757084221491,0.8834053577724799,-0.13374022485306256,0.024872819613682158,0.42818196710784034,-0.11258252584101217,-0.15355884767959688,-0.07908084385408178,1.4345995212809328
sub-084,train,42,memory,5,-0.14308416866274146,0.02806076142349627,0.19246226448001452,-0.02314441503991528,-0.07416945937337288,0.3753406180756527,-0.49483814372642543,-0.19920021083658104,0.01672932512066437,-0.08035935327505264,0.45900296366645976,0.3692883665132423,-0.1791675470984709,-0.14430297704169726,-0.040352020170594555,-0.22108969082862173,-0.15355884767959688,-0.4703490097417865,0.44801507368857385
sub-084,train,43,memory,13,0.453042473531305,1.8413163254300315,2.0767503525236863,-0.02314441503991528,-0.1321537314808391,-0.08396802792273911,-0.7937172398141159,1.1121496894525091,2.216597601152378,1.0725456397200777,1.0738405223313057,1.2457400522735993,-0.18148614913140318,-0.40668659832756127,-0.5859129958736471,-0.4321829672342153,-0.27869380093428275,-0.42172988853680543,1.780338396812608
sub-084,train,44,memory,5,0.13136385319571645,0.8407644437832092,1.029747513845707,-0.02314441503991528,-0.06149237840153348,-0.009633425710893644,-0.7112065057524819,-0.015419573891010613,1.2787688545606923,0.17620296405918115,0.6227848892980835,1.2540411268048235,-0.11608240682704822,-0.07969806800584875,-0.08396895137015253,-0.006019799969863689,-0.15355884767959688,-0.9056059043387599,2.677549493435433
sub-084,train,45,memory,9,0.016370531031236812,0.5090133749812267,1.4815984086658391,-0.022008605981318406,-0.06639693853721088,0.09677493871236922,-0.6101130769441342,0.33480744093060366,-0.005475598655931076,-0.10616087401294318,0.06744586692981334,0.896682609530458,-0.22816785429797998,-0.3917660740739605,-0.46825325543980995,-0.12291323909257397,-0.15355884767959688,-0.26892693617829355,2.0362472702289556
sub-084,train,46,memory,9,0.4116958337507221,1.4592915628035188,2.425771486233966,-0.023058470725990262,-0.07988980302194744,-0.30117778992366895,-0.7513769623629685,0.791777356020694,0.1497335238746087,-0.07202660969691269,0.3464743813108323,1.4148926317284665,-0.1258770801629665,-0.1305818211188852,-0.06973954854347693,0.06142973737213075,0.9726557316125762,-0.6671406908095671,1.5418000188199625
sub-084,train,47,memory,9,0.49240823597265404,1.6946193817302284,2.1842856414248595,-0.02186663712880939,-0.05661284023904292,-0.3033867192904206,-0.7888820987185421,0.41946027802652947,1.1135346759379914,0.136338641512602,1.1593612518816878,1.149336291121402,0.80567865759399,2.825743932750369,3.818743525691615,-0.19483380424234878,-0.27869380093428275,-0.9032907080909036,1.6623781051059667
sub-084,train,48,memory,13,0.19039705773698962,1.020236100312384,1.0134239529104543,-0.02314441503991528,-0.058888962977244,-0.03511921451031103,-0.7679363683486385,0.6742659215868873,1.0127589072374505,0.07428660638417535,0.5784483674606334,1.3016801119998518,-0.12023662446082924,-0.10012358166831936,0.07021432884576564,-0.0913612080723179,0.2218460120844608,-0.38700194481896183,1.3830419768828803
sub-084,train,49,memory,5,0.3205607434725904,1.5719740000626172,1.0041483304649452,-0.023128644687146437,-0.11219798637364778,0.08087672481435436,-0.7851898590535091,0.12257595673941116,2.7197376832734137,1.7701620665297424,1.2474082323808202,0.9533860295802482,-0.19514576715217705,-0.41251505467748617,-0.5909218759296728,-0.2285080562000053,0.09671105882977492,-0.9519098292958846,1.2300210699216032
sub-084,train,50,memory,9,0.6478968599872261,2.271151969291289,1.4957970999187087,-0.022970232496243487,-0.08166043458782661,-0.22391969786899896,-0.8021752616484508,0.716319258650394,4.340744137146313,1.700417617050001,2.0673255943595534,1.4177708205212094,-0.1465266339372328,-0.4009662403412017,-0.5879288419172044,-0.2094057044578665,0.09671105882977492,-0.8546715868859226,2.8798129005913173
sub-084,train,51,listening,9,0.5104234075958979,2.1312243475822363,1.822042701929199,-0.02314441503991528,-0.06051654677035291,-0.0045224891911870985,-0.7707845067004379,0.686429818706509,2.6932071176325367,1.4141275821116035,0.19198208245655102,1.3085465087746775,-0.10597633623214357,-0.34531998274377135,-0.47873212321803327,-0.11450668238502347,-0.27869380093428275,-0.7875308956980915,2.166429785117321
sub-084,train,52,listening,13,1.3896892024912868,4.1140303468376045,2.1167922966235873,-0.02314441503991528,-0.06840384635335242,-0.38972976008348653,-0.8124475403774604,3.2268144408301733,2.6067504296171986,1.5818230959382775,1.2784519939359813,1.1262928204089298,1.9356297388372778,4.563884812875472,7.07955190973688,-0.14607381102969294,-0.15355884767959688,-0.47960979473321147,1.3595416941820202
sub-084,train,53,listening,5,0.42490019523500244,1.2017349558557273,2.0713171675455073,-0.02314441503991528,-0.024924680439391757,-0.5578852732129789,-0.7597324938458127,8.402857583671842,2.1778050067737644,0.6978213977297076,1.5929620148724792,1.2962612591733147,0.14738065685884363,0.6261759576400696,3.036382725499479,0.5646890986073048,9.732102459440588,3.046434090751844,3.5541822875633136
sub-084,train,54,listening,13,-0.18907874023083773,-0.2682623270145593,-0.49300705433391573,-0.02314441503991528,-0.0834436659669313,-0.11049511209994912,-0.6557761111333469,-0.11564831099998547,-0.5982165680930411,-0.4226539753442821,-0.6464434664285987,0.024062252192429058,-0.18219860785311712,-0.09250110186763436,0.21159783714189453,-0.11697919906371525,-0.15355884767959688,0.03436377229087404,-0.35842111735335525
sub-084,train,55,listening,5,-0.03663014016847243,0.27564724429988197,-0.39782453287254094,-0.022979557008534452,-0.09190676818008828,-0.0012342495786832864,-0.7575514770336211,-0.5514530411781572,-0.3641402589747164,-0.5294500850233236,-0.7907857815712571,-0.35708937926978823,-0.2636717946824602,-0.460395467273351,-0.6148869369036051,1.206440728242104,0.9726557316125762,-1.3755907426535767,-0.6307095571810604
sub-084,train,56,listening,9,0.4158904897935882,1.5234401608813943,0.34312820931335597,-0.022352537105184467,-0.09906049707485663,-0.2558230977606855,-0.8014818473321221,-0.23289179611842722,0.21513921030359517,-0.5390699139852196,0.5301283771261837,0.7686559911139359,-0.2500784985032742,-0.4561603891837219,-0.6144765488860587,0.7129097854268708,0.7223858251032044,-1.2783525002436147,-0.026188862677437683
sub-084,train,57,memory,9,-0.04041334034302148,0.3273556806654041,0.8601753918590845,-0.02183555443384148,-0.08581454995724179,0.13990377549195232,-0.6348720397025356,0.06743776083424427,0.38495008613577525,-0.4164549466820193,0.7519286662496217,1.2176988808244276,0.17668662432860233,0.48345565674724195,0.42113165560726407,-0.1775893284414539,-0.27869380093428275,-0.42172988853680543,2.039184524960863
sub-084,train,58,memory,13,0.020873044321148414,0.5764606246478292,0.8548858251920821,-0.02242071696243151,-0.06849244890547711,0.19047984702334872,-0.7041233976563618,0.6822550166907524,0.9942842538770498,-0.26499500486090405,0.7450893400793708,1.2793221410687508,-0.241051844022798,-0.4458036997492432,-0.5957597889077016,-0.26196156656439457,-0.02842389442491098,0.19411231339295468,2.197872451993061
sub-084,train,59,memory,13,0.027505542767170554,0.5349786306828889,0.3115885613072862,-0.02314441347326268,-0.09025933831687916,0.07259164292061357,-0.7492217992687862,0.45455965874066917,1.3632442767096502,0.1550026819487478,1.2501097309604385,0.657397126173641,-0.10214501060775799,0.15491367031221404,0.6614373105146512,-0.1705295394974591,0.8475207783578903,-0.14622153504191276,0.5172355499609653
sub-084,train,60,memory,13,0.08120230842415484,0.6496048266610335,1.035925309234423,-0.0225687106399743,-0.07186303403009282,-0.042860396478030346,-0.7035272559658945,0.3807580548564129,0.856948267399573,0.08465226118439156,0.8605061397981532,1.5968451212428676,-0.2458740768043737,-0.4560272058159178,-0.6114458092199622,0.2057941171356745,0.09671105882977492,-0.4819249909810677,1.780409045968332
sub-084,train,61,memory,9,0.11777338910754602,0.6937256227853861,1.227905601757962,-0.02314441503991528,-0.06343194829016197,-0.1550437794080178,-0.7084200383287897,0.1077132792082219,0.30831984790870964,-0.16688163229610511,-0.29797331134434607,1.0630691038857945,0.1305654664491979,0.5877602642754496,0.9118457681877431,-0.025329106799807086,0.2218460120844608,-0.7690093257152416,1.5517259968017343
sub-084,train,62,memory,13,0.03831599824435449,0.5182109850307914,0.8633663804453355,-0.02202605673332078,-0.07732673718609748,-0.02248070965605629,-0.7066541025343214,0.6505700086377275,0.25695697972600956,-0.5045999823476388,-0.16310201370372077,1.1185069814392512,-0.16512629068311804,-0.14905387081435212,0.08273888295999847,-0.04649280159143017,-0.15355884767959688,0.0019510248208866685,1.6330759942051578
sub-084,train,63,memory,5,-0.2085035750172724,-0.08134530386598252,0.29644095066203835,-0.02314441503991528,-0.08641972809981341,1.1048811856308278,-0.3654771492547189,-0.32192369743854676,-0.7272561684425749,-0.6425156006905062,-0.759376952733987,1.0027120695968188,-0.20663364127238476,-0.201608902287517,-0.12498056534357038,-0.17426058977332912,-0.27869380093428275,-0.407838711049668,0.7818575954806228
sub-084,train,64,memory,5,-0.20192831463020444,-0.01779115900476598,0.43577144699583875,-0.02314441503991528,-0.0929377793371244,1.2455590469399769,-0.37538325646111576,-0.3035649793675009,-0.8379311739216211,-0.7719112567389877,-0.885759548962387,1.015223037527369,-0.2678128139484895,-0.46282207399587816,-0.6152853833436326,-0.1500311639556414,-0.27869380093428275,-0.40552351480181176,0.23475719466893702
sub-084,train,65,memory,9,-0.08474186629231578,0.4341970356123615,2.045797790054892,-0.02314441503991528,-0.09485871090447978,0.8224952950816642,-0.5623460752361121,0.038305537209942474,0.27616262213806275,-0.33819047409845865,0.9700257516392383,1.1930744067101233,-0.2538134688098411,-0.45166456342106276,-0.6035454338568169,-0.26442596511413385,-0.27869380093428275,-0.2666117399304373,1.2850508037795552
sub-084,train,66,memory,5,-0.047434063375807224,0.5120905218727327,0.6450251245138533,-0.02314441503991528,-0.09771238505547461,0.6099307470069776,-0.6852540738988862,-0.0003153128968865412,0.2270430552686001,-0.4877914997423019,0.4248923678570474,0.8912123244139541,-0.23875147274176392,-0.438990787938137,-0.5960949925415115,-0.31062128612418566,-0.27869380093428275,-0.46803381349393025,0.6485189352220594
sub-084,train,67,memory,9,-0.12684544889729807,0.05797949982835843,0.021319582268680404,-0.021534514374254268,-0.09618988474496731,0.2702721831869032,-0.649291672374689,-0.018688954604147892,-0.5312018658161165,-0.7586436032924279,-0.6416659433604199,0.6308101205191642,-0.05304338436468654,0.14326679148079072,0.35974088148072836,-0.11193419391282598,-0.15355884767959688,-0.1994710487426063,0.1772957056045134
